Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID
0,4294967295,86,1,trans_TransData_18,N/A,N/A,N/A,1763720849782056.074	,598.646,529505.854,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,87,1,Conv2D32,N/A,N/A,N/A,1763720849782654.782	,3678.104,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,88,1,Add33,N/A,N/A,N/A,1763720850282203.157	,3.688,495870.271,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,89,1,Rsqrt34,N/A,N/A,N/A,1763720850754919.907	,3.812,472713.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,90,1,Mul35,N/A,N/A,N/A,1763720851215392.595	,4.229,460468.875,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,91,1,Mul35,N/A,N/A,N/A,1763720851215533.553	,2.0,136.729,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,92,1,Sub36,N/A,N/A,N/A,1763720851687094.532	,3.812,471558.979,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,93,1,trans_TransData_19,N/A,N/A,N/A,1763720852201206.262	,3.812,514107.917,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,94,1,Mul37,N/A,N/A,N/A,1763720852201296.324	,1043.271,86.25,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,95,1,trans_TransData_20,N/A,N/A,N/A,1763720852712173.616	,3.729,509834.021,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,96,1,Add38,N/A,N/A,N/A,1763720852712270.678	,1106.417,93.333,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,97,1,Relu39,N/A,N/A,N/A,1763720853160750.782	,1160.625,447373.688,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,98,1,MaxPoolWithArgmaxV140,N/A,N/A,N/A,1763720853615204.970	,2575.917,453293.562,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
