Device_id,Model ID,Task ID,Stream ID,Op Name,OP Type,OP State,Task Type,Task Start Time(us),Task Duration(us),Task Wait Time(us),Block Dim,Mix Block Dim,HF32 Eligible,Input Shapes,Input Data Types,Input Formats,Output Shapes,Output Data Types,Output Formats,Context ID
0,4294967295,597,1,trans_TransData_30,N/A,N/A,N/A,1764070223947089.527	,3.333,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,598,1,Cast80,N/A,N/A,N/A,1764070223947092.923	,3.792,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,599,1,atomic_memset-1_801,N/A,N/A,N/A,1764070223947096.777	,2.625,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,600,1,trans_TransData_31,N/A,N/A,N/A,1764070223947099.465	,19.0,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,601,1,Cumsum81,N/A,N/A,N/A,1764070223947118.527	,13.646,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,602,1,trans_TransData_34,N/A,N/A,N/A,1764070223947132.236	,3.729,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,603,1,Cast80,N/A,N/A,N/A,1764070223947136.027	,2.875,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,604,1,atomic_memset-1_812,N/A,N/A,N/A,1764070223947138.986	,2.833,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,605,1,trans_TransData_35,N/A,N/A,N/A,1764070223947141.882	,3.896,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,606,1,Cumsum82,N/A,N/A,N/A,1764070223947145.840	,56.958,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,607,1,trans_TransData_38,N/A,N/A,N/A,1764070223947202.861	,4.542,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,608,1,trans_TransData_39,N/A,N/A,N/A,1764070223947207.486	,3.688,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,610,1,Add84,N/A,N/A,N/A,1764070223947234.027	,2.25,22.854,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,611,1,trans_TransData_41,N/A,N/A,N/A,1764070223947236.361	,3.417,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,612,1,RealDiv85,N/A,N/A,N/A,1764070223947239.840	,2.75,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,613,1,trans_TransData_44,N/A,N/A,N/A,1764070223947242.652	,3.667,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,614,1,Mul86,N/A,N/A,N/A,1764070223947290.319	,3.542,44.0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,615,1,trans_TransData_45,N/A,N/A,N/A,1764070223947351.402	,3.583,57.542,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,616,1,Slice87,N/A,N/A,N/A,1764070223947380.444	,3.854,25.458,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,617,1,trans_TransData_48,N/A,N/A,N/A,1764070223947405.298	,3.375,21.0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,619,1,Add88,N/A,N/A,N/A,1764070223947478.069	,2.396,69.396,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,620,1,trans_TransData_49,N/A,N/A,N/A,1764070223947502.694	,3.125,22.229,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,621,1,trans_TransData_51,N/A,N/A,N/A,1764070223947559.027	,3.583,53.208,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,622,1,RealDiv89,N/A,N/A,N/A,1764070223947585.090	,2.521,22.479,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,623,1,trans_TransData_54,N/A,N/A,N/A,1764070223947619.902	,4.604,32.292,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,624,1,Mul86,N/A,N/A,N/A,1764070223947820.736	,3.021,196.229,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,626,1,FloorDiv91,N/A,N/A,N/A,1764070223947956.027	,2.729,132.271,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,627,1,Mul92,N/A,N/A,N/A,1764070223948014.986	,2.375,56.229,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,628,1,RealDiv93,N/A,N/A,N/A,1764070223948072.006	,2.271,54.646,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,629,1,Pow94,N/A,N/A,N/A,1764070223948130.194	,5.0,55.917,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,630,1,trans_TransData_39,N/A,N/A,N/A,1764070223948198.215	,3.167,63.021,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,631,1,RealDiv95,N/A,N/A,N/A,1764070223948246.819	,13.938,45.438,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,632,1,trans_TransData_39,N/A,N/A,N/A,1764070223948435.319	,3.104,174.562,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,633,1,RealDiv95,N/A,N/A,N/A,1764070223948497.132	,13.354,58.708,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,634,1,AsStrided96,N/A,N/A,N/A,1764070223948566.798	,649.208,56.312,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,635,1,Sin97,N/A,N/A,N/A,1764070223949216.069	,55.458,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,636,1,AsStrided98,N/A,N/A,N/A,1764070223949271.611	,648.854,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,637,1,Cos99,N/A,N/A,N/A,1764070223949920.548	,57.021,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,638,1,Pack100,N/A,N/A,N/A,1764070223949977.652	,31.0,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,639,1,AsStrided96,N/A,N/A,N/A,1764070223950008.715	,645.188,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,640,1,Sin97,N/A,N/A,N/A,1764070223950653.965	,53.979,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,641,1,AsStrided98,N/A,N/A,N/A,1764070223950708.027	,645.646,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,642,1,Cos99,N/A,N/A,N/A,1764070223951353.756	,55.417,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,643,1,Pack100,N/A,N/A,N/A,1764070223951409.236	,30.333,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,644,1,ConcatD101,N/A,N/A,N/A,1764070223951439.652	,43.729,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,645,1,Transpose102,N/A,N/A,N/A,1764070223951483.444	,154.458,0.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,646,1,Cast103,N/A,N/A,N/A,1764070223951637.986	,24.0,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,647,1,Conv2D104,N/A,N/A,N/A,1764070223951662.069	,104.562,0.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,648,1,trans_TransData_55,N/A,N/A,N/A,1764070224418298.819	,123.25,466532.188,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,649,1,AsStrided106,N/A,N/A,N/A,1764070224884111.819	,16.25,465689.75,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,651,1,trans_TransData_55,N/A,N/A,N/A,1764070225303346.132	,125.667,419218.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,652,1,AsStrided108,N/A,N/A,N/A,1764070225761741.632	,16.188,458269.833,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,654,1,trans_TransData_55,N/A,N/A,N/A,1764070225761977.194	,118.396,219.375,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,655,1,AsStrided109,N/A,N/A,N/A,1764070226225909.298	,16.208,463813.708,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,657,1,trans_TransData_55,N/A,N/A,N/A,1764070226226125.986	,92.75,200.479,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,658,1,AsStrided110,N/A,N/A,N/A,1764070226721707.798	,16.312,495489.062,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,660,1,trans_TransData_55,N/A,N/A,N/A,1764070226721930.277	,94.083,206.167,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,661,1,AsStrided111,N/A,N/A,N/A,1764070227183459.132	,16.438,461434.771,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,663,1,trans_TransData_55,N/A,N/A,N/A,1764070227183734.986	,96.979,259.417,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,664,1,AsStrided112,N/A,N/A,N/A,1764070227662477.756	,16.083,478645.792,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,666,1,trans_TransData_55,N/A,N/A,N/A,1764070227662787.277	,99.979,293.438,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,667,1,AsStrided113,N/A,N/A,N/A,1764070228124200.090	,16.458,461312.833,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,669,1,trans_TransData_55,N/A,N/A,N/A,1764070228124531.277	,95.146,314.729,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,670,1,AsStrided114,N/A,N/A,N/A,1764070228589955.173	,16.438,465328.75,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,672,1,trans_TransData_55,N/A,N/A,N/A,1764070228590194.444	,113.562,222.833,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,673,1,AsStrided115,N/A,N/A,N/A,1764070229057119.340	,16.125,466811.333,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,675,1,trans_TransData_55,N/A,N/A,N/A,1764070229057373.632	,92.958,238.167,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,676,1,AsStrided116,N/A,N/A,N/A,1764070229534416.277	,16.875,476949.688,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,678,1,trans_TransData_55,N/A,N/A,N/A,1764070229535677.236	,120.375,1244.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,679,1,AsStrided117,N/A,N/A,N/A,1764070229988895.382	,16.562,453097.771,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,681,1,trans_TransData_55,N/A,N/A,N/A,1764070229989114.840	,107.938,202.896,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,682,1,AsStrided118,N/A,N/A,N/A,1764070230436508.215	,16.604,447285.438,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,684,1,trans_TransData_55,N/A,N/A,N/A,1764070230436801.382	,97.958,276.562,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,685,1,AsStrided119,N/A,N/A,N/A,1764070230982086.069	,16.417,545186.729,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,687,1,trans_TransData_55,N/A,N/A,N/A,1764070230982376.486	,105.688,274.0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,688,1,AsStrided120,N/A,N/A,N/A,1764070231473561.402	,16.542,491079.229,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,690,1,trans_TransData_55,N/A,N/A,N/A,1764070231473787.152	,129.333,209.208,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,691,1,AsStrided121,N/A,N/A,N/A,1764070231938313.986	,17.396,464397.5,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,693,1,trans_TransData_55,N/A,N/A,N/A,1764070231938608.132	,108.167,276.75,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,694,1,AsStrided122,N/A,N/A,N/A,1764070232387394.986	,16.083,448678.688,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,696,1,trans_TransData_55,N/A,N/A,N/A,1764070232387636.402	,86.812,225.333,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,697,1,AsStrided123,N/A,N/A,N/A,1764070232876661.569	,16.125,488938.354,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,699,1,trans_TransData_55,N/A,N/A,N/A,1764070232877004.736	,110.542,327.042,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,700,1,AsStrided124,N/A,N/A,N/A,1764070233363440.798	,16.458,486325.521,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,702,1,trans_TransData_55,N/A,N/A,N/A,1764070233363663.548	,126.604,206.292,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,703,1,AsStrided125,N/A,N/A,N/A,1764070233872970.632	,16.625,509180.479,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,705,1,trans_TransData_55,N/A,N/A,N/A,1764070233873204.527	,99.438,217.271,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,706,1,AsStrided126,N/A,N/A,N/A,1764070234359637.611	,16.292,486333.646,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,708,1,trans_TransData_55,N/A,N/A,N/A,1764070234360857.590	,112.646,1203.688,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,709,1,AsStrided127,N/A,N/A,N/A,1764070234828832.215	,16.562,467861.979,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,711,1,trans_TransData_55,N/A,N/A,N/A,1764070234829081.277	,107.833,232.5,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,712,1,AsStrided128,N/A,N/A,N/A,1764070235298682.236	,16.917,469493.125,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,714,1,trans_TransData_55,N/A,N/A,N/A,1764070235298927.340	,91.229,228.188,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,715,1,AsStrided129,N/A,N/A,N/A,1764070235774626.798	,16.292,475608.229,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,717,1,trans_TransData_55,N/A,N/A,N/A,1764070235774909.736	,101.646,266.646,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,718,1,AsStrided130,N/A,N/A,N/A,1764070236240870.819	,16.438,465859.438,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,720,1,trans_TransData_55,N/A,N/A,N/A,1764070236241165.486	,93.812,278.229,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,721,1,AsStrided131,N/A,N/A,N/A,1764070236703334.256	,16.625,462074.958,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,723,1,trans_TransData_55,N/A,N/A,N/A,1764070236703610.694	,97.604,259.812,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,724,1,AsStrided132,N/A,N/A,N/A,1764070237160212.132	,16.375,456503.833,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,726,1,trans_TransData_55,N/A,N/A,N/A,1764070237160485.652	,124.042,257.146,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,727,1,AsStrided133,N/A,N/A,N/A,1764070237663507.486	,16.25,502897.792,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,729,1,trans_TransData_55,N/A,N/A,N/A,1764070237663768.340	,96.146,244.604,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,730,1,AsStrided134,N/A,N/A,N/A,1764070238124759.048	,16.312,460894.562,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,732,1,trans_TransData_55,N/A,N/A,N/A,1764070238125043.965	,100.562,268.604,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,733,1,AsStrided135,N/A,N/A,N/A,1764070238578005.361	,16.458,452860.833,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,735,1,trans_TransData_55,N/A,N/A,N/A,1764070238578266.902	,109.292,245.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,736,1,AsStrided136,N/A,N/A,N/A,1764070239045966.006	,16.896,467589.812,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,738,1,trans_TransData_55,N/A,N/A,N/A,1764070239046268.006	,106.479,285.104,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,739,1,AsStrided137,N/A,N/A,N/A,1764070239501978.652	,16.417,455604.167,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,741,1,trans_TransData_55,N/A,N/A,N/A,1764070239502247.319	,82.75,252.25,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,742,1,AsStrided138,N/A,N/A,N/A,1764070239966311.944	,16.5,463981.875,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,744,1,trans_TransData_55,N/A,N/A,N/A,1764070239966945.465	,99.021,617.021,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,745,1,AsStrided139,N/A,N/A,N/A,1764070240443806.882	,16.5,476762.396,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,747,1,trans_TransData_55,N/A,N/A,N/A,1764070240444066.173	,109.521,242.792,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,748,1,AsStrided140,N/A,N/A,N/A,1764070240905705.944	,16.229,461530.25,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,750,1,trans_TransData_55,N/A,N/A,N/A,1764070240905935.132	,95.458,212.958,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,751,1,AsStrided141,N/A,N/A,N/A,1764070241362503.882	,16.146,456473.292,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,753,1,trans_TransData_55,N/A,N/A,N/A,1764070241362749.027	,112.562,229.0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,754,1,AsStrided142,N/A,N/A,N/A,1764070241836956.527	,16.396,474094.938,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,756,1,trans_TransData_55,N/A,N/A,N/A,1764070241837198.027	,88.958,225.104,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,757,1,AsStrided143,N/A,N/A,N/A,1764070242305597.361	,16.542,468310.375,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,759,1,trans_TransData_55,N/A,N/A,N/A,1764070242305824.736	,112.312,210.833,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,760,1,AsStrided144,N/A,N/A,N/A,1764070242802175.965	,16.271,496238.917,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,762,1,trans_TransData_55,N/A,N/A,N/A,1764070242802487.465	,108.625,295.229,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,763,1,AsStrided145,N/A,N/A,N/A,1764070243280614.048	,16.604,478017.958,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,765,1,trans_TransData_55,N/A,N/A,N/A,1764070243280866.402	,99.771,235.75,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,766,1,AsStrided146,N/A,N/A,N/A,1764070243778320.861	,16.625,497354.688,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,768,1,trans_TransData_55,N/A,N/A,N/A,1764070243778612.694	,87.771,275.208,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,769,1,AsStrided147,N/A,N/A,N/A,1764070244255118.027	,16.542,476417.562,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,771,1,trans_TransData_55,N/A,N/A,N/A,1764070244255386.736	,108.75,252.167,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,772,1,AsStrided148,N/A,N/A,N/A,1764070244725731.340	,16.188,470235.854,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,774,1,trans_TransData_55,N/A,N/A,N/A,1764070244726029.632	,109.896,282.104,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,775,1,AsStrided149,N/A,N/A,N/A,1764070245179210.194	,16.75,453070.667,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,777,1,trans_TransData_55,N/A,N/A,N/A,1764070245179508.777	,95.25,281.833,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,778,1,AsStrided150,N/A,N/A,N/A,1764070245632737.298	,16.375,453133.271,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,780,1,trans_TransData_55,N/A,N/A,N/A,1764070245632990.819	,114.0,237.146,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,781,1,AsStrided151,N/A,N/A,N/A,1764070246108619.319	,16.667,475514.5,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,783,1,trans_TransData_55,N/A,N/A,N/A,1764070246108963.173	,115.812,327.188,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,784,1,AsStrided152,N/A,N/A,N/A,1764070246572243.632	,17.062,463164.646,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,786,1,trans_TransData_55,N/A,N/A,N/A,1764070246572538.819	,95.5,278.125,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,787,1,AsStrided153,N/A,N/A,N/A,1764070247028013.590	,16.542,455379.271,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,789,1,trans_TransData_55,N/A,N/A,N/A,1764070247028475.527	,103.625,445.396,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,790,1,AsStrided154,N/A,N/A,N/A,1764070247478017.152	,16.146,449438.0,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,792,1,trans_TransData_55,N/A,N/A,N/A,1764070247478264.132	,97.208,230.833,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,793,1,AsStrided155,N/A,N/A,N/A,1764070247953053.423	,16.479,474692.083,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,795,1,trans_TransData_55,N/A,N/A,N/A,1764070247953391.486	,112.729,321.583,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,796,1,AsStrided156,N/A,N/A,N/A,1764070248419231.319	,16.208,465727.104,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,798,1,trans_TransData_55,N/A,N/A,N/A,1764070248419498.111	,124.479,250.583,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,799,1,AsStrided157,N/A,N/A,N/A,1764070248878184.632	,16.667,458562.042,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,801,1,trans_TransData_55,N/A,N/A,N/A,1764070248878450.798	,109.375,249.5,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,802,1,AsStrided158,N/A,N/A,N/A,1764070249341102.423	,17.0,462542.25,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,804,1,trans_TransData_55,N/A,N/A,N/A,1764070249341386.382	,113.833,266.958,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,805,1,AsStrided159,N/A,N/A,N/A,1764070249821514.632	,16.625,480014.417,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,807,1,trans_TransData_55,N/A,N/A,N/A,1764070249821789.882	,95.708,258.625,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,808,1,AsStrided160,N/A,N/A,N/A,1764070250300948.694	,16.667,479063.104,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,810,1,trans_TransData_55,N/A,N/A,N/A,1764070250301200.923	,101.333,235.562,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,811,1,AsStrided161,N/A,N/A,N/A,1764070250763264.236	,16.417,461961.979,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,813,1,trans_TransData_55,N/A,N/A,N/A,1764070250763557.882	,111.604,277.229,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,814,1,AsStrided162,N/A,N/A,N/A,1764070251233822.611	,16.583,470153.125,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,816,1,trans_TransData_55,N/A,N/A,N/A,1764070251234096.236	,95.542,257.042,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0,4294967295,817,1,AsStrided163,N/A,N/A,N/A,1764070251698063.402	,16.458,463871.625,0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
